year,event_id,date,start,duration,track,title,type,video_url,slides_url,audio_url,speakers_name
2014,2267,2014-02-01 00:00:00,11:20,00:15,Open Document Editors,LibreOffice plumbing on iOS and Android,devroom,http://video.fosdem.org/2014/H2214/Saturday/LibreOffice_plumbing_on_iOS_and_Android.webm,,,Adelyn Travin
2014,2279,2014-02-01 00:00:00,11:45,00:15,Open Document Editors,Changes to 'fields' in Writer for Apache OpenOffice 4.1,devroom,,,,Trenecia Garrison
2014,2111,2014-02-01 00:00:00,12:00,00:15,Open Document Editors,Writer internals: How are the pages rendered,devroom,,,,Taree Calissa
2014,2273,2014-02-01 00:00:00,12:30,00:15,Open Document Editors,Real-time compatible ODF change-tracking,devroom,,,,Ryne Trever
2014,2306,2014-02-01 00:00:00,12:45,00:10,Open Document Editors,OX Documents,devroom,,,,Ryne Trever
2014,2167,2014-02-01 00:00:00,12:55,00:15,Open Document Editors,Once Upon a Primitive Slideshow,devroom,,http://users.freedesktop.org/~thorsten/talks/fosdem_2014_slideshow_news_final.pdf,,Katty Jenniffer
2014,2295,2014-02-01 00:00:00,13:10,00:15,Open Document Editors,Simplifying reuse with metadata support in ODF and plugin APIs,devroom,,,,George Tyshema
2014,2220,2014-02-01 00:00:00,13:25,00:15,Open Document Editors,Time based charting for Libreoffice,devroom,,,,Coulter Hiedi
2014,2221,2014-02-01 00:00:00,13:50,00:10,Open Document Editors,Automated import and export testing of file import and export,devroom,,,,Coulter Hiedi
2014,2309,2014-02-01 00:00:00,14:00,00:15,Open Document Editors,Improving the XHTML export filter,devroom,http://video.fosdem.org/2014/H2214/Saturday/Improving_the_XHTML_export_filter.webm,,,Emmanuela Rane
2014,1961,2014-02-01 00:00:00,14:15,00:15,Open Document Editors,InteropGrabBag in LibreOffice Writer,devroom,,,,Amdrew Clelia
2014,2292,2014-02-01 00:00:00,14:30,00:15,Open Document Editors,librevenge is suite,devroom,,,,Jonny Hazel
2014,2274,2014-02-01 00:00:00,15:00,00:15,Open Document Editors,"genLang, a new workflow for translation.",devroom,http://video.fosdem.org/2014/H2214/Saturday/genLang_a_new_workflow_for_translation.webm,,,Marten Edina
2014,2089,2014-02-01 00:00:00,15:15,00:15,Open Document Editors,How to squeeze a language tag into a Locale,devroom,http://video.fosdem.org/2014/H2214/Saturday/How_to_squeeze_a_language_tag_into_a_Locale.webm,,,Clayton Naim
2014,2308,2014-02-01 00:00:00,15:30,00:15,Open Document Editors,Quality Assurance,devroom,,,,Teana Coti
2014,2270,2014-02-01 00:00:00,15:55,00:10,Open Document Editors,Create Sidebar Extensions for OpenOffice,devroom,,,,Eriko Lawerence
2014,2269,2014-02-01 00:00:00,16:05,00:15,Open Document Editors,How to use the new ui format to do Accessibility right,devroom,,,,Tiffiney Lake
2014,2225,2014-02-01 00:00:00,16:20,00:15,Open Document Editors,re-using and re-targetting LibreOffice,devroom,,,,Morgaine Jatasha
2014,2271,2014-02-01 00:00:00,16:50,00:15,Open Document Editors,OpenOffice and Eclipse,devroom,,,,Eriko Lawerence
2014,2290,2014-02-01 00:00:00,17:05,00:15,Open Document Editors,Central configuration management of large LibreOffice deployments,devroom,,,,Najwa Cherelle
2014,2074,2014-02-01 00:00:00,17:20,00:15,Open Document Editors,Debugging BoF,devroom,,,,Takashi Omolola
2014,2307,2014-02-01 00:00:00,17:35,00:15,Open Document Editors,Exploring OpenOffice History using GIT Grafts,devroom,,,,Teonia Dajon
2014,2264,2014-02-01 00:00:00,17:50,00:15,Open Document Editors,LO++14,devroom,,,,Leia Shandon
2014,2296,2014-02-01 00:00:00,18:20,00:15,Open Document Editors,Liberated Build System: Mission Accomplished,devroom,,,,Kaytlyn Nikisha
2014,2276,2014-02-01 00:00:00,18:35,00:10,Open Document Editors,Digital signing of releases,devroom,,,,Marten Edina
2014,2362,2014-02-01 00:00:00,18:55,00:05,Open Document Editors,Wrap Up,devroom,,,,Dominigue Alvie
2014,1860,2014-02-01 00:00:00,11:00,00:25,Wikis,"A comparison between MediaWiki, TWiki and XWiki communities",devroom,,,,Jefferey Braulio
2014,1958,2014-02-01 00:00:00,11:30,00:25,Wikis,show.tiki.org project: improve bug reporting and solving,devroom,,,,Kima Tinea
2014,2262,2014-02-01 00:00:00,12:00,00:25,Wikis,Coverage for basic language support components -- A Dashboard view,devroom,,,,Asha Sagar|Yessica Shar
2014,1969,2014-02-01 00:00:00,12:30,00:25,Wikis,Crowdsourced translation using MediaWiki,devroom,,,,Bracken Lucerito
2014,2257,2014-02-01 00:00:00,13:00,00:25,Wikis,Counting (on) views — Page views on Wikipedia,devroom,,,,Yolanda Prisca
2014,2102,2014-02-01 00:00:00,13:30,00:25,Wikis,wikiLingo - a unified approach to wysiwyg... programming?!?!,devroom,http://video.fosdem.org/2014/AW1120/Saturday/wikiLingo_a_unified_approach_to_wysiwyg_programming.webm,,,Jenesa Shelly
2014,2004,2014-02-01 00:00:00,14:00,00:25,Wikis,XWiki Rendering: A content rendering engine,devroom,http://video.fosdem.org/2014/AW1120/Saturday/XWiki_Rendering_A_content_rendering_engine.webm,,,Carlton Adler
2014,2245,2014-02-01 00:00:00,14:30,00:25,Wikis,VisualEditor,devroom,http://video.fosdem.org/2014/AW1120/Saturday/VisualEditor.webm,,,Ayumi Jaquelyn
2014,2314,2014-02-01 00:00:00,15:00,00:55,Wikis,Wikis cross-project collaboration,devroom,,,,
2014,1999,2014-02-01 00:00:00,16:00,00:25,Wikis,Developing the XWiki software,devroom,,,,Montez Edlyn
2014,1765,2014-02-01 00:00:00,16:30,00:25,Wikis,Force Multiplication,devroom,,,,Jovanni Baxter
2014,1826,2014-02-01 00:00:00,17:00,00:25,Wikis,Wikidata,devroom,http://video.fosdem.org/2014/AW1120/Saturday/Wikidata.webm,,,Azure Emmanuela|Shireen Ramone
2014,1729,2014-02-01 00:00:00,17:30,00:10,Wikis,Repository-based wikis,devroom,,,,Aishia Aul
2014,2261,2014-02-01 00:00:00,17:40,00:10,Wikis,Useful and Necessary Mediawiki Gadgets,devroom,,,,Asha Sagar
2014,2002,2014-02-01 00:00:00,17:50,00:10,Wikis,5 Unexpected usages of wikis,devroom,,,,Carlton Adler
2014,1998,2014-02-01 00:00:00,18:00,00:25,Wikis,A web development runtime platform based on the wiki paradigm,devroom,,,,Carlton Adler
2014,1997,2014-02-01 00:00:00,18:30,00:25,Wikis,Addressing the long tail of applications,devroom,,,,Carlton Adler
2014,2455,2014-02-01 00:00:00,10:55,00:05,BSD / PostgreSQL,Welcome to the BSD devroom,devroom,,,,Charleton Giannina
2014,1991,2014-02-01 00:00:00,11:00,01:00,BSD / PostgreSQL,Introduction to FreeNAS development,devroom,,,,Vidya Antoniette
2014,2312,2014-02-01 00:00:00,12:00,00:45,BSD / PostgreSQL,DTrace integration and quick start,devroom,http://video.fosdem.org/2014/AW1121/Saturday/DTrace_integration_and_quick_start.webm,,,Karlesha Jeslyn
2014,2336,2014-02-01 00:00:00,13:00,01:00,BSD / PostgreSQL,The EdgeBSD Project,devroom,http://video.fosdem.org/2014/AW1121/Saturday/The_EdgeBSD_Project.webm,,,Rodrigo Darline
2014,2330,2014-02-01 00:00:00,14:00,01:00,BSD / PostgreSQL,The DeforaOS desktop environment,devroom,http://video.fosdem.org/2014/AW1121/Saturday/The_DeforaOS_desktop_environment.webm,,,Rodrigo Darline
2014,2288,2014-02-01 00:00:00,15:00,00:45,BSD / PostgreSQL,Porting FreeBSD on Xen on ARM,devroom,http://video.fosdem.org/2014/AW1121/Saturday/Porting_FreeBSD_on_Xen_on_ARM.webm,,,Carnelius Maly
2014,2348,2014-02-01 00:00:00,16:00,01:00,BSD / PostgreSQL,What's new in FreeBSD 10?,devroom,http://video.fosdem.org/2014/AW1121/Saturday/Whats_new_in_FreeBSD_10.webm,,,Danique Nancie
2014,2343,2014-02-01 00:00:00,17:00,01:00,BSD / PostgreSQL,FreeBSD: toward ports v2,devroom,http://video.fosdem.org/2014/AW1121/Saturday/FreeBSD_toward_ports_v2.webm,,,Aleksandr Zane
2014,2160,2014-02-01 00:00:00,11:00,00:45,Game Development,Event-driven networking library,devroom,,,,Cathlena Kolby
2014,2150,2014-02-01 00:00:00,11:50,01:00,Game Development,Ethical questions of game developing,devroom,http://video.fosdem.org/2014/AW1125/Saturday/Ethical_questions_of_game_developing.webm,,,Laqueshia Sakura
2014,2079,2014-02-01 00:00:00,13:00,00:25,Game Development,Building a cross platform media layer based on Doom 3,devroom,,,,Shaquan Brin
2014,1930,2014-02-01 00:00:00,13:30,00:45,Game Development,Game and Simulation development with Qt,devroom,http://video.fosdem.org/2014/AW1125/Saturday/Game_and_Simulation_development_with_Qt.webm,,,Jeniffer Federico
2014,2116,2014-02-01 00:00:00,14:20,01:00,Game Development,Killer Engine for Remixing Games,devroom,http://video.fosdem.org/2014/AW1125/Saturday/Killer_Engine_for_Remixing_Games.webm,,,Merritt Miriam
2014,2200,2014-02-01 00:00:00,15:25,00:15,Game Development,MADE,devroom,http://video.fosdem.org/2014/AW1125/Saturday/MADE.webm,,,Chere Jenniffer
2014,2291,2014-02-01 00:00:00,15:45,00:15,Game Development,Ero.coli - a synthetic biology game,devroom,http://video.fosdem.org/2014/AW1125/Saturday/Erocoli_a_synthetic_biology_game.webm,,,Tejas Martiza
2014,2149,2014-02-01 00:00:00,16:05,01:00,Game Development,The rise and fall of open source gaming projects,devroom,http://video.fosdem.org/2014/AW1125/Saturday/The_rise_and_fall_of_open_source_gaming_projects.webm,,,Laqueshia Sakura
2014,2032,2014-02-01 00:00:00,17:10,00:45,Game Development,Community based translations of games,devroom,http://video.fosdem.org/2014/AW1125/Saturday/Community_based_translations_of_games.webm,,,Donnica Audrea
2014,2157,2014-02-01 00:00:00,18:00,01:00,Game Development,OpenPandora and a peek into the future,devroom,http://video.fosdem.org/2014/AW1125/Saturday/OpenPandora_and_a_peek_into_the_future.webm,,,Hanifah Mirian
2014,1704,2014-02-01 00:00:00,11:00,00:15,HPC and computational science,"HPC devroom welcome, introduction to HPC-UGent and VSC",devroom,http://video.fosdem.org/2014/AW1126/Saturday/HPC_devroom_welcome_introduction_to_HPCUGent_and_VSC.webm,,,Yen Kaine
2014,1859,2014-02-01 00:00:00,11:20,01:00,HPC and computational science,Using OpenMP to Simply Parallelize CPU-Intensive C Code,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Using_OpenMP_to_Simply_Parallelize_CPUIntensive_C_Code.webm,,,Cherrie Mariko
2014,2278,2014-02-01 00:00:00,12:25,00:20,HPC and computational science,Kadeploy: From Scalable and Reliable Bare-metal Provisioning to a Reconfigurable Experimental Testbed,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Kadeploy_From_Scalable_and_Reliable_Baremetal_Provisioning_to_a_Reconfigurable_Experimental_Testbed.webm,,,Keary Marjon
2014,1749,2014-02-01 00:00:00,12:50,00:20,HPC and computational science,Quattor - Configuration and Fabric Management Done Right,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Quattor_Configuration_and_Fabric_Management_Done_Right.webm,,,Alesha Chirag
2014,2130,2014-02-01 00:00:00,13:15,00:20,HPC and computational science,An Overview of Aquilon,devroom,http://video.fosdem.org/2014/AW1126/Saturday/An_Overview_of_Aquilon.webm,,,Hermelinda Savanna
2014,1801,2014-02-01 00:00:00,13:40,00:20,HPC and computational science,Reduce the Storage Consumption of Your Storage Clusters with RozoFS,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Reduce_the_Storage_Consumption_of_Your_Storage_Clusters_with_RozoFS.webm,,,Seara Shalimar
2014,2072,2014-02-01 00:00:00,14:05,00:20,HPC and computational science,RestFS: the Next Generation Cloud Storage,devroom,http://video.fosdem.org/2014/AW1126/Saturday/RestFS_the_Next_Generation_Cloud_Storage.webm,,,Barry Tychelle
2014,2086,2014-02-01 00:00:00,14:30,00:20,HPC and computational science,How To Save The Environment,devroom,http://video.fosdem.org/2014/AW1126/Saturday/How_To_Save_The_Environment.webm,,,Antoni Lanette
2014,1707,2014-02-01 00:00:00,14:55,00:20,HPC and computational science,EasyBuild: Building Software With Ease,devroom,http://video.fosdem.org/2014/AW1126/Saturday/EasyBuild_Building_Software_With_Ease.webm,,,Joshuamichael Johnica
2014,2127,2014-02-01 00:00:00,15:20,00:20,HPC and computational science,"HPCBIOS: Getting Your Software, Users & Documentation in Sync",devroom,http://video.fosdem.org/2014/AW1126/Saturday/HPCBIOS_Getting_Your_Software_Users_Documentation_in_Sync.webm,,,Nicolet Maree
2014,2136,2014-02-01 00:00:00,15:45,00:20,HPC and computational science,Automatic Testing of Installed Software,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Automatic_Testing_of_Installed_Software.webm,,,Shavana Belkys
2014,2129,2014-02-01 00:00:00,16:10,00:20,HPC and computational science,Introduction to Scalasca: A Performance Analysis Toolset for Parallel Programs,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Introduction_to_Scalasca_A_Performance_Analysis_Toolset_for_Parallel_Programs.webm,,,Angela Anuja
2014,1753,2014-02-01 00:00:00,16:35,00:20,HPC and computational science,HPC Node Performance and Power Simulation with Sniper,devroom,http://video.fosdem.org/2014/AW1126/Saturday/HPC_Node_Performance_and_Power_Simulation_with_Sniper.webm,,,Gidget Branigan
2014,1933,2014-02-01 00:00:00,17:00,00:20,HPC and computational science,Solving NP-complete Problems with Metaheuristics,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Solving_NPcomplete_Problems_with_Metaheuristics.webm,,,Niel Lerin
2014,1761,2014-02-01 00:00:00,17:25,00:20,HPC and computational science,Scientific GPU Computing with Google's Go Language,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Scientific_GPU_Computing_with_Googles_Go_Language.webm,,,Lora Launa
2014,2131,2014-02-01 00:00:00,17:50,00:20,HPC and computational science,Open Microscopy Environment,devroom,http://video.fosdem.org/2014/AW1126/Saturday/Open_Microscopy_Environment.webm,,,Quantina Shandel|Moria Kaja
2014,2162,2014-02-01 00:00:00,12:00,02:00,Certification,BSDCG Exam Session,certification,,,,Cortez Domenik
2014,2092,2014-02-01 00:00:00,14:00,01:45,Certification,LPI Exam Session 1,certification,,,,Chaia Kassondra
2014,2093,2014-02-01 00:00:00,16:00,01:45,Certification,LPI Exam Session 2,certification,,,,Chaia Kassondra
2014,1702,2014-02-01 00:00:00,11:00,00:05,"MySQL, MariaDB and Friends",Welcome in the MySQL & Friends Devroom 2014,devroom,,,,Britton Sarrah
2014,1734,2014-02-01 00:00:00,11:05,00:30,"MySQL, MariaDB and Friends",Getting started with MySQL Performance Schema,devroom,http://video.fosdem.org/2014/UA2114/Saturday/Getting_started_with_MySQL_Performance_Schema.webm,,,Adham Duwan
2014,1738,2014-02-01 00:00:00,11:35,00:30,"MySQL, MariaDB and Friends",mysqlv8udfs - Writing MySQL UDFs in Javascript,devroom,http://video.fosdem.org/2014/UA2114/Saturday/mysqlv8udfs_Writing_MySQL_UDFs_in_Javascript.webm,,,Jalal Loraine
2014,2077,2014-02-01 00:00:00,12:05,00:30,"MySQL, MariaDB and Friends",Galera Cluster IRL,devroom,,,,Cleo Antoine
2014,1781,2014-02-01 00:00:00,12:35,00:30,"MySQL, MariaDB and Friends",15 Tips to improve your Galera Cluster,devroom,,,,Britton Sarrah
2014,1866,2014-02-01 00:00:00,13:05,00:30,"MySQL, MariaDB and Friends",Advanced Fulltext Search with Sphinx,devroom,,,,Corneisha Asim
2014,1886,2014-02-01 00:00:00,13:35,00:30,"MySQL, MariaDB and Friends",MariaDB Connect Storage Engine,devroom,,,,Jimmi Ryder
2014,2104,2014-02-01 00:00:00,14:05,00:30,"MySQL, MariaDB and Friends",Incompatible changes proposed in MySQL 5.7,devroom,,,,Ligia Alexandar
2014,2107,2014-02-01 00:00:00,14:35,00:30,"MySQL, MariaDB and Friends",Inside MySQL 5.7 Replication Features,devroom,,,,Lonetta Elisebeth
2014,2110,2014-02-01 00:00:00,15:05,00:30,"MySQL, MariaDB and Friends",Handling failover with MySQL 5.6 and Global Transaction IDs,devroom,,,,Elmore Jervon
2014,2121,2014-02-01 00:00:00,15:35,00:30,"MySQL, MariaDB and Friends",Spider Storage Engine,devroom,http://video.fosdem.org/2014/UA2114/Saturday/Spider_Storage_Engine.webm,,,Linae Hisham|Kirston Genoveva
2014,2118,2014-02-01 00:00:00,16:05,00:30,"MySQL, MariaDB and Friends",Sharding and Scale-out using MySQL Fabric,devroom,,,,Aleta Keno
2014,2142,2014-02-01 00:00:00,16:35,00:30,"MySQL, MariaDB and Friends",Troubleshooting performance problems in MySQL,devroom,,,,Dwaine Abbigail
2014,2135,2014-02-01 00:00:00,17:05,00:30,"MySQL, MariaDB and Friends",ProxySQL : High Availability and High Performance Proxy for MySQL,devroom,,,,Kimya Artur
2014,2120,2014-02-01 00:00:00,17:35,00:30,"MySQL, MariaDB and Friends",Practical sysbench,devroom,http://video.fosdem.org/2014/UA2114/Saturday/Practical_sysbench.webm,,,Sherille Marbella
2014,2148,2014-02-01 00:00:00,18:05,00:30,"MySQL, MariaDB and Friends",OSM data in MySQL,devroom,,,,Varina Aya
2014,2112,2014-02-01 00:00:00,18:35,00:30,"MySQL, MariaDB and Friends","MaxScale, the Pluggable Router",devroom,,,,Daivd Pierce|Nakita Laverna
2014,2355,2014-02-01 00:00:00,11:00,00:30,Mozilla,Webmaker and MozEdu - Mozilla in the education and the code,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Webmaker_and_MozEdu_Mozilla_in_the_education_and_the_code.webm,,,Chason Asusena|Jestine Amaya
2014,2364,2014-02-01 00:00:00,11:30,00:30,Mozilla,Developing Webapps for Firefox OS,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Developing_Webapps_for_Firefox_OS.webm,,,Kennita Isolina|Jeslyn Charda
2014,2443,2014-02-01 00:00:00,12:00,00:30,Mozilla,State of Firefox for Android,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/State_of_Firefox_for_Android.webm,,,Hasan Moreen|Antoinne Bayley
2014,2444,2014-02-01 00:00:00,12:30,00:30,Mozilla,State of Firefox OS,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/State_of_Firefox_OS.webm,,,Hortensia Laytona
2014,2367,2014-02-01 00:00:00,13:00,00:30,Mozilla,Mozilla Persona: an easy way to sign into websites,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Mozilla_Persona_an_easy_way_to_sign_into_websites.webm,,,Korrey Chee
2014,2368,2014-02-01 00:00:00,13:30,00:30,Mozilla,Designing for Participation and Web Litteracy,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Designing_for_Participation_and_Web_Litteracy.webm,,,Shawndale Diseree
2014,2369,2014-02-01 00:00:00,14:00,00:30,Mozilla,Google Summer of Code and Mozilla,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Google_Summer_of_Code_and_Mozilla.webm,,,Greyson Danyal|Jenel Estevan
2014,2370,2014-02-01 00:00:00,14:30,00:30,Mozilla,JavaScript for the skeptics,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/JavaScript_for_the_skeptics.webm,,,Perla Sydnee
2014,2371,2014-02-01 00:00:00,15:00,00:30,Mozilla,Servo: building a parallel web browser,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Servo_building_a_parallel_web_browser.webm,,,Karis Javid
2014,2372,2014-02-01 00:00:00,15:30,00:30,Mozilla,Web Audio API,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Web_Audio_API.webm,,,Canda Diandra
2014,2373,2014-02-01 00:00:00,16:00,00:30,Mozilla,Extending Firefox Developer Tools,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Extending_Firefox_Developer_Tools.webm,,,Remy Thaddius
2014,2374,2014-02-01 00:00:00,16:30,00:30,Mozilla, Utilizing GPUs to accelerate 2D content,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Utilizing_GPUs_to_accelerate_2D_content.webm,,,Janean Justina
2014,2445,2014-02-01 00:00:00,17:00,00:30,Mozilla,Testing for a Better Web,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Testing_for_a_Better_Web.webm,,,Lashawnda Iveliz
2014,2352,2014-02-01 00:00:00,17:30,00:30,Mozilla,Women and Technology,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Women_and_Technology.webm,,,Yasmine Carmine
2014,2375,2014-02-01 00:00:00,18:00,00:30,Mozilla,Observe online tracking with Lightbeam,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/Observe_online_tracking_with_Lightbeam.webm,,,Tolulope Ricco
2014,2376,2014-02-01 00:00:00,18:30,00:30,Mozilla,State of Thunderbird,devroom,http://video.fosdem.org/2014/UD2218A/Saturday/State_of_Thunderbird.webm,,,Alfonse Najla
2014,2427,2014-02-01 00:00:00,11:00,00:15,Perl and Raku Programming,Welcome to the Perl devroom,devroom,http://video.fosdem.org/2014/K3201/Saturday/Welcome_to_the_Perl_devroom.webm,,,Dereka Aeisha|Sheritta Leshonda
